#string_protein_id | preferred_name | protein_size
9606.ENSP00000401335 | C16orf90 | 182
9606.ENSP00000401338 | PGAP6 | 771
9606.ENSP00000401371 | TIA1 | 386
9606.ENSP00000401435 | VPS53 | 832
9606.ENSP00000401437 | LDB3 | 732
9606.ENSP00000401445 | ERN1 | 977
9606.ENSP00000401470 | RANGAP1 | 587
9606.ENSP00000401477 | TMEM232 | 657
9606.ENSP00000401498 | C11orf94 | 98
9606.ENSP00000401502 | SIGLEC6 | 453
9606.ENSP00000401508 | NAPRT | 538
9606.ENSP00000401513 | STRC | 1775
9606.ENSP00000401514 | DNAH1 | 4265
9606.ENSP00000401536 | RFX8 | 473
9606.ENSP00000401564 | RANBP1 | 278
9606.ENSP00000401566 | ECD | 677
9606.ENSP00000401596 | GPBP1 | 493
9606.ENSP00000401597 | DTHD1 | 781
9606.ENSP00000401633 | MYO16 | 1880
9606.ENSP00000401642 | ZNF304 | 706
9606.ENSP00000401645 | SERPINB2 | 415
9606.ENSP00000401678 | MYOCD | 986
9606.ENSP00000401720 | GK | 559
9606.ENSP00000401749 | P4HA3 | 604
9606.ENSP00000401764 | CITED1 | 219
9606.ENSP00000401770 | ATP5MPL | 75
9606.ENSP00000401831 | ACSF2 | 640
9606.ENSP00000401853 | HYAL2 | 473
9606.ENSP00000401867 | MXD3 | 206
9606.ENSP00000401878 | KBTBD8 | 601
9606.ENSP00000401888 | RAF1 | 668
9606.ENSP00000401907 | BMPR1B | 532
9606.ENSP00000401932 | PRSS45P | 308
9606.ENSP00000401946 | TNRC6B | 1833
9606.ENSP00000401947 | ZNF223 | 482
9606.ENSP00000401980 | MAVS | 540
9606.ENSP00000402020 | C17orf58 | 97
9606.ENSP00000402033 | PDZD2 | 2839
9606.ENSP00000402038 | MTO1 | 732
9606.ENSP00000402060 | PVR | 417
9606.ENSP00000402084 | WEE1 | 646
9606.ENSP00000402092 | SAMD3 | 544
9606.ENSP00000402107 | L3MBTL1 | 840
9606.ENSP00000402152 | SLC12A3 | 1030
9606.ENSP00000402153 | IQCJ | 159
9606.ENSP00000402154 | MEF2B | 368
9606.ENSP00000402219 | VSIG1 | 423
9606.ENSP00000402257 | RUNX1T1 | 663
9606.ENSP00000402280 | CDY2A | 555
9606.ENSP00000402297 | LACTBL1 | 546
9606.ENSP00000402301 | LAPTM4B | 317
9606.ENSP00000402338 | RPF2 | 306
9606.ENSP00000402346 | COPG2 | 871
9606.ENSP00000402355 | CDRT15 | 188
9606.ENSP00000402414 | TRIM48 | 224
9606.ENSP00000402457 | GRAMD1B | 745
9606.ENSP00000402460 | CLSTN2 | 955
9606.ENSP00000402510 | MTRR | 698
9606.ENSP00000402515 | SMG1 | 3661
9606.ENSP00000402527 | SENP6 | 1112
9606.ENSP00000402537 | MTMR10 | 777
9606.ENSP00000402576 | PPFIA4 | 1185
9606.ENSP00000402584 | MDGA1 | 955
9606.ENSP00000402608 | CPS1 | 1506
9606.ENSP00000402653 | WDR83 | 315
9606.ENSP00000402661 | TMEM177 | 311
9606.ENSP00000402674 | BHMG1 | 638
9606.ENSP00000402723 | PTH1R | 593
9606.ENSP00000402756 | NR2C2AP | 167
9606.ENSP00000402758 | PMEL | 668
9606.ENSP00000402760 | SLC22A5 | 581
9606.ENSP00000402790 | TMEM235 | 223
9606.ENSP00000402797 | KCNK4 | 393
9606.ENSP00000402849 | IFRD2 | 506
9606.ENSP00000402855 | TREML1 | 311
9606.ENSP00000402861 | PLCL1 | 1095
9606.ENSP00000402935 | TBC1D5 | 817
9606.ENSP00000402949 | CCNQ | 228
9606.ENSP00000403039 | HP1BP3 | 553
9606.ENSP00000403042 | PHTF2 | 751
9606.ENSP00000403067 | FRMD5 | 570
9606.ENSP00000403077 | VKORC1L1 | 177
9606.ENSP00000403104 | SIGIRR | 410
9606.ENSP00000403130 | TMEM233 | 109
9606.ENSP00000403151 | C10orf105 | 133
9606.ENSP00000403172 | RPL6 | 288
9606.ENSP00000403208 | MAP10 | 1047
9606.ENSP00000403210 | EMC9 | 208
9606.ENSP00000403226 | BHLHB9 | 547
9606.ENSP00000403293 | FBXO43 | 708
9606.ENSP00000403302 | ANKRD36C | 1778
9606.ENSP00000403304 | TSPY1 | 308
9606.ENSP00000403310 | SNRNP35 | 251
9606.ENSP00000403323 | ARHGAP27 | 889
9606.ENSP00000403343 | AAMP | 435
9606.ENSP00000403362 | AP2M1 | 460
9606.ENSP00000403396 | FAM126A | 521
9606.ENSP00000403397 | ZDHHC17 | 632
9606.ENSP00000403400 | CCPG1 | 807
9606.ENSP00000403441 | ZNF30 | 624
9606.ENSP00000403453 | ODF2 | 829
9606.ENSP00000403459 | GRB7 | 555
9606.ENSP00000403465 | CC2D2A | 1620
9606.ENSP00000403495 | LTA | 205
9606.ENSP00000403524 | BRAP | 592
9606.ENSP00000403536 | GAMT | 269
9606.ENSP00000403566 | C20orf173 | 202
9606.ENSP00000403614 | MRPL55 | 164
9606.ENSP00000403644 | DDC | 480
9606.ENSP00000403645 | TANGO2 | 317
9606.ENSP00000403649 | CGB8 | 165
9606.ENSP00000403660 | MRGPRF | 343
9606.ENSP00000403663 | AP4M1 | 460
9606.ENSP00000403681 | PRM2 | 140
9606.ENSP00000403683 | NABP1 | 204
9606.ENSP00000403701 | ARRB2 | 430
9606.ENSP00000403760 | USP17L10 | 530
9606.ENSP00000403768 | AASS | 926
9606.ENSP00000403802 | FBXO10 | 956
9606.ENSP00000403888 | DISC1 | 854
9606.ENSP00000403910 | DMAC2 | 263
9606.ENSP00000403925 | TBCEL | 424
9606.ENSP00000403932 | EFCAB3 | 490
9606.ENSP00000403937 | C11orf74 | 221
9606.ENSP00000403954 | TENM1 | 2732
9606.ENSP00000403980 | CLDN34 | 214
9606.ENSP00000403982 | ICA1 | 512
9606.ENSP00000403987 | C15orf40 | 167
9606.ENSP00000404042 | TMED4 | 227
9606.ENSP00000404074 | ZSCAN9 | 445
9606.ENSP00000404079 | DNAJB5 | 462
9606.ENSP00000404092 | SMC6 | 1091
9606.ENSP00000404121 | ILF3 | 898
9606.ENSP00000404122 | IFT74 | 600
9606.ENSP00000404131 | TGFA | 166
9606.ENSP00000404151 | CEP170B | 1554
9606.ENSP00000404190 | RACGAP1 | 632
9606.ENSP00000404203 | CKMT2 | 419
9606.ENSP00000404220 | CCDC155 | 562
9606.ENSP00000404232 | EFHC2 | 749
9606.ENSP00000404236 | LILRA5 | 299
9606.ENSP00000404251 | VGLL4 | 296
9606.ENSP00000404265 | TCAF2 | 919
9606.ENSP00000404281 | PRR20E | 221
9606.ENSP00000404296 | PLEKHA5 | 1282
9606.ENSP00000404304 | ARMCX4 | 2290
9606.ENSP00000404375 | RPL36A | 142
9606.ENSP00000404381 | DNAJB14 | 379
9606.ENSP00000404432 | LIMS4 | 117
9606.ENSP00000404438 | SOHLH1 | 387
9606.ENSP00000404439 | NPIPB4 | 1138
9606.ENSP00000404503 | BBC3 | 261
9606.ENSP00000404517 | KRTAP21-3 | 58
9606.ENSP00000404570 | MYH13 | 1938
9606.ENSP00000404658 | EZH1 | 747
9606.ENSP00000404676 | PGGT1B | 377
9606.ENSP00000404705 | NAALADL2 | 795
9606.ENSP00000404833 | TAPBP | 504
9606.ENSP00000404843 | HEMK1 | 338
9606.ENSP00000404854 | NDRG1 | 394
9606.ENSP00000404860 | SCHIP1 | 244
9606.ENSP00000404911 | PRICKLE4 | 384
9606.ENSP00000404923 | TECPR1 | 1165
9606.ENSP00000404991 | TMEM120B | 339
9606.ENSP00000405004 | ACVR1 | 509
9606.ENSP00000405012 | WDR87 | 2912
9606.ENSP00000405032 | GSG1 | 339
9606.ENSP00000405068 | NOP14 | 857
9606.ENSP00000405095 | TAS2R39 | 338
9606.ENSP00000405111 | DHX57 | 1386
9606.ENSP00000405165 | LIMS3 | 117
9606.ENSP00000405202 | SPANXB1 | 103
9606.ENSP00000405210 | SPANXN4 | 99
9606.ENSP00000405218 | ZNF347 | 840
9606.ENSP00000405222 | DCAF8L1 | 600
9606.ENSP00000405252 | AKAP7 | 348
9606.ENSP00000405289 | ZNF778 | 757
9606.ENSP00000405327 | ETV1 | 477
9606.ENSP00000405330 | ESR1 | 595
9606.ENSP00000405338 | INPP5D | 1189
9606.ENSP00000405388 | CA10 | 328
9606.ENSP00000405405 | PHLDB2 | 1253
9606.ENSP00000405423 | HHATL | 504
9606.ENSP00000405424 | OXR1 | 874
9606.ENSP00000405453 | MSR1 | 469
9606.ENSP00000405456 | MDGA2 | 956
9606.ENSP00000405482 | SVOPL | 492
9606.ENSP00000405514 | PPP1R9A | 1374
9606.ENSP00000405573 | GPI | 597
9606.ENSP00000405574 | TBL1XR1 | 514
9606.ENSP00000405577 | CLMP | 373
9606.ENSP00000405620 | DHX30 | 1194
9606.ENSP00000405635 | CNEP1R1 | 142
9606.ENSP00000405674 | NOL7 | 257
9606.ENSP00000405699 | ZNF837 | 531
9606.ENSP00000405726 | CDC45 | 598
9606.ENSP00000405738 | ESRP1 | 681
9606.ENSP00000405812 | SLC4A8 | 1093
9606.ENSP00000405841 | RXFP1 | 784
9606.ENSP00000405890 | PBX1 | 430
9606.ENSP00000405899 | AQP12A | 307
9606.ENSP00000405926 | TMED7 | 224
9606.ENSP00000405950 | PNCK | 426
9606.ENSP00000405963 | RASGRF1 | 1273
9606.ENSP00000405965 | SUMO2 | 95
9606.ENSP00000405969 | ACBD4 | 341
9606.ENSP00000405987 | LRRD1 | 860
9606.ENSP00000406012 | IFT140 | 1462
9606.ENSP00000406022 | UNC5C | 931
9606.ENSP00000406026 | SH2D5 | 423
9606.ENSP00000406027 | EPM2AIP1 | 607
9606.ENSP00000406037 | KAT8 | 467
9606.ENSP00000406047 | TSGA13 | 275
9606.ENSP00000406050 | HTR3E | 482
9606.ENSP00000406052 | TDRD5 | 1035
9606.ENSP00000406157 | PAPSS2 | 619
9606.ENSP00000406162 | PRMT1 | 371
9606.ENSP00000406164 | GMNC | 334
9606.ENSP00000406191 | TRPV4 | 871
9606.ENSP00000406197 | PAQR8 | 354
9606.ENSP00000406201 | ZNF160 | 818
9606.ENSP00000406209 | EPN1 | 662
9606.ENSP00000406220 | SLC13A5 | 568
9606.ENSP00000406229 | FAT1 | 4588
9606.ENSP00000406261 | ENPP3 | 875
9606.ENSP00000406286 | ZBTB7B | 573
9606.ENSP00000406293 | TCEA3 | 348
9606.ENSP00000406318 | ZNF880 | 577
9606.ENSP00000406367 | ADGRA2 | 1338
9606.ENSP00000406463 | DNAJC7 | 494
9606.ENSP00000406472 | CDK15 | 429
9606.ENSP00000406478 | LILRB5 | 591
9606.ENSP00000406482 | THSD7A | 1657
9606.ENSP00000406490 | PMS1 | 932
9606.ENSP00000406541 | C11orf21 | 178
9606.ENSP00000406546 | SLC23A3 | 618
9606.ENSP00000406549 | TAF1 | 1895
9606.ENSP00000406577 | CKMT1A | 417
9606.ENSP00000406598 | HPF1 | 346
9606.ENSP00000406665 | RNF224 | 156
9606.ENSP00000406674 | MOGAT1 | 335
9606.ENSP00000406718 | C5orf67 | 127
9606.ENSP00000406723 | GTF2IRD2 | 949
9606.ENSP00000406773 | DCD | 121
9606.ENSP00000406861 | MUC6 | 2439
9606.ENSP00000406885 | TMEM41A | 264
9606.ENSP00000406909 | PHOSPHO1 | 292
9606.ENSP00000406925 | ODAPH | 176
9606.ENSP00000406933 | NT5DC2 | 557
9606.ENSP00000406970 | LAX1 | 398
9606.ENSP00000406986 | GPR6 | 377
9606.ENSP00000407039 | ZNF418 | 697
9606.ENSP00000407067 | FAM86B1 | 296
9606.ENSP00000407087 | NIPAL2 | 383
9606.ENSP00000407112 | NAPEPLD | 393
9606.ENSP00000407118 | SYBU | 663
9606.ENSP00000407130 | ZNF410 | 516
9606.ENSP00000407182 | TNPO2 | 897
9606.ENSP00000407193 | ARSG | 525
9606.ENSP00000407213 | IQCA1 | 830
9606.ENSP00000407301 | GASK1A | 575
9606.ENSP00000407323 | EBNA1BP2 | 361
9606.ENSP00000407336 | NDUFB3 | 98
9606.ENSP00000407353 | LMNTD1 | 409
9606.ENSP00000407422 | MUC7 | 377
9606.ENSP00000407442 | HIPK1 | 1210
9606.ENSP00000407487 | UNC45A | 944
9606.ENSP00000407497 | SPINK8 | 97
9606.ENSP00000407509 | PNPLA6 | 1375
9606.ENSP00000407521 | NUTM2E | 878
9606.ENSP00000407545 | ZBTB22 | 634
9606.ENSP00000407546 | CHRNA7 | 531
9606.ENSP00000407552 | GAS7 | 476
9606.ENSP00000407560 | SLC25A44 | 322
9606.ENSP00000407586 | HRAS | 189
9606.ENSP00000407592 | KCNMB2 | 235
9606.ENSP00000407613 | METTL6 | 284
9606.ENSP00000407653 | PRR22 | 422
9606.ENSP00000407685 | TNXB | 673
9606.ENSP00000407726 | VWA5A | 786
9606.ENSP00000407761 | ACOXL | 580
9606.ENSP00000407763 | CCDC122 | 273
9606.ENSP00000407818 | USP46 | 366
9606.ENSP00000407822 | CNTN6 | 1028
9606.ENSP00000407978 | NKX1-1 | 411
9606.ENSP00000408002 | VRK2 | 508
9606.ENSP00000408005 | SLC9A3R2 | 337
9606.ENSP00000408025 | FBP1 | 338
9606.ENSP00000408058 | METTL11B | 283
9606.ENSP00000408132 | GOLGA6B | 693
9606.ENSP00000408146 | HLA-DPB1 | 258
9606.ENSP00000408204 | CT47A9 | 288
9606.ENSP00000408205 | LPAR4 | 370
9606.ENSP00000408288 | PPP1R3E | 279
9606.ENSP00000408292 | TRIM32 | 653
9606.ENSP00000408295 | RFC5 | 340
9606.ENSP00000408342 | PRAM1 | 670
9606.ENSP00000408367 | CHTF8 | 121
9606.ENSP00000408411 | LAMP2 | 411
9606.ENSP00000408526 | IMPA1 | 336
9606.ENSP00000408527 | STPG4 | 248
9606.ENSP00000408581 | TMEM132D | 1099
9606.ENSP00000408598 | PABPN1L | 278
9606.ENSP00000408617 | HDAC9 | 1069
9606.ENSP00000408695 | PRKCA | 672
9606.ENSP00000408697 | NUGGC | 796
9606.ENSP00000408792 | SP8 | 508
9606.ENSP00000408910 | DCTN2 | 406
9606.ENSP00000408979 | KIF5A | 1032
9606.ENSP00000409007 | GDNF | 228
9606.ENSP00000409016 | TBRG1 | 411
9606.ENSP00000409107 | ZBTB42 | 422
9606.ENSP00000409126 | ANO6 | 931
9606.ENSP00000409131 | WSB2 | 421
9606.ENSP00000409225 | C10orf55 | 151
9606.ENSP00000409231 | TRAPPC13 | 418
9606.ENSP00000409279 | OTUD4 | 1049
9606.ENSP00000409315 | RBM18 | 190
9606.ENSP00000409316 | OR4F29 | 312
9606.ENSP00000409318 | ZNF230 | 474
9606.ENSP00000409346 | CISH | 275
9606.ENSP00000409373 | IQCF3 | 154
9606.ENSP00000409378 | CHRM4 | 479
9606.ENSP00000409382 | CRACR2A | 731
9606.ENSP00000409423 | FAM47E | 393
9606.ENSP00000409463 | ZNF740 | 193
9606.ENSP00000409542 | CCDC188 | 402
9606.ENSP00000409544 | CLDN4 | 209
9606.ENSP00000409555 | HERPUD1 | 391
9606.ENSP00000409581 | ARRB1 | 418
9606.ENSP00000409594 | ZFYVE27 | 416
9606.ENSP00000409652 | ZNF766 | 468
9606.ENSP00000409666 | SUMO3 | 141
9606.ENSP00000409667 | SYNJ1 | 1612
9606.ENSP00000409738 | TMBIM1 | 311
9606.ENSP00000409799 | RPP21 | 162
9606.ENSP00000409832 | GAGE12J | 117
9606.ENSP00000409879 | TMEM159 | 185
9606.ENSP00000409896 | CCNB1IP1 | 277
9606.ENSP00000409906 | USP53 | 1073
9606.ENSP00000409937 | C2CD6 | 1820
9606.ENSP00000409950 | ANHX | 379
9606.ENSP00000409952 | VPS52 | 723
9606.ENSP00000409964 | CFAP97 | 532
9606.ENSP00000410007 | FBXO46 | 603
9606.ENSP00000410024 | PHGR1 | 82
9606.ENSP00000410041 | SKIDA1 | 908
9606.ENSP00000410042 | BRD1 | 1189
9606.ENSP00000410059 | EEF1D | 647
9606.ENSP00000410083 | VEZT | 779
9606.ENSP00000410111 | TBC1D26 | 250
9606.ENSP00000410157 | ABTB2 | 1025
9606.ENSP00000410186 | AK9 | 1911
9606.ENSP00000410198 | ZSCAN2 | 614
9606.ENSP00000410216 | POC5 | 575
9606.ENSP00000410242 | IGF2BP2 | 605
9606.ENSP00000410269 | TMEM176B | 270
9606.ENSP00000410294 | FGFR2 | 822
9606.ENSP00000410309 | PDE1A | 545
9606.ENSP00000410339 | TOMM40 | 361
9606.ENSP00000410396 | CMSS1 | 279
9606.ENSP00000410400 | CT47A11 | 288
9606.ENSP00000410402 | MAP2K4 | 410
9606.ENSP00000410409 | TAF1D | 278
9606.ENSP00000410446 | TRIM26 | 539
9606.ENSP00000410452 | STMN1 | 174
9606.ENSP00000410466 | ZNF90 | 601
9606.ENSP00000410470 | FAHD2B | 314
9606.ENSP00000410481 | LTB | 244
9606.ENSP00000410533 | RNF223 | 249
9606.ENSP00000410545 | ZNF814 | 855
9606.ENSP00000410552 | SIMC1 | 891
9606.ENSP00000410561 | CDK3 | 305
9606.ENSP00000410584 | CELF4 | 486
9606.ENSP00000410603 | FAM131B | 360
9606.ENSP00000410689 | AFAP1 | 814
9606.ENSP00000410715 | SFRP4 | 346
9606.ENSP00000410732 | GABRG2 | 515
9606.ENSP00000410734 | ZNF562 | 426
9606.ENSP00000410746 | DOCK4 | 1975
9606.ENSP00000410758 | LSM5 | 91
9606.ENSP00000410759 | ATXN7L1 | 861
9606.ENSP00000410768 | FAM135A | 1515
9606.ENSP00000410769 | CNBP | 179
9606.ENSP00000410798 | FCGRT | 365
9606.ENSP00000410811 | FIGNL1 | 674
9606.ENSP00000410818 | MAD2L1BP | 306
9606.ENSP00000410833 | GBE1 | 702
9606.ENSP00000410852 | TMEM132C | 1108
9606.ENSP00000410858 | NHLRC4 | 123
9606.ENSP00000410862 | RUNDC3A | 446
9606.ENSP00000410890 | ZNF783 | 546
9606.ENSP00000410910 | MUSTN1 | 82
9606.ENSP00000410926 | LMLN | 692
9606.ENSP00000410943 | TSPYL4 | 414
9606.ENSP00000410964 | ERLIN1 | 348
9606.ENSP00000410992 | MOGS | 837
9606.ENSP00000411010 | DNTTIP2 | 756
9606.ENSP00000411012 | NSMAF | 948
9606.ENSP00000411013 | TMPRSS3 | 454
9606.ENSP00000411032 | ZNF284 | 593
9606.ENSP00000411070 | LCE6A | 80
9606.ENSP00000411073 | BCL7B | 213
9606.ENSP00000411084 | ZNF799 | 643
9606.ENSP00000411096 | ABCA13 | 5058
9606.ENSP00000411099 | TLK1 | 766
9606.ENSP00000411124 | BEGAIN | 593
9606.ENSP00000411132 | ZNF619 | 616
9606.ENSP00000411140 | NPIPB15 | 443
9606.ENSP00000411145 | FEZF1 | 475
9606.ENSP00000411152 | ITPKB | 946
9606.ENSP00000411197 | TBC1D9 | 1266
9606.ENSP00000411198 | KRTAP4-16 | 235
9606.ENSP00000411242 | FNDC3B | 1204
9606.ENSP00000411253 | TBCCD1 | 557
9606.ENSP00000411256 | GABARAPL1 | 146
9606.ENSP00000411268 | BEND3 | 828
9606.ENSP00000411355 | PTPRC | 1306
9606.ENSP00000411372 | FAM200A | 573
9606.ENSP00000411397 | MARK3 | 753
9606.ENSP00000411418 | RAB3GAP1 | 988
9606.ENSP00000411439 | PATE4 | 98
9606.ENSP00000411471 | ABCF3 | 709
9606.ENSP00000411506 | FAM153A | 310
9606.ENSP00000411532 | TOP2A | 1531
9606.ENSP00000411565 | DHRS12 | 317
9606.ENSP00000411584 | MSANTD1 | 278
9606.ENSP00000411593 | GLRA1 | 457
9606.ENSP00000411613 | AOC1 | 770
9606.ENSP00000411672 | ATP6V0E2 | 213
9606.ENSP00000411719 | MPST | 317
9606.ENSP00000411770 | COLEC11 | 285
9606.ENSP00000411788 | GPR35 | 340
9606.ENSP00000411816 | CSGALNACT1 | 532
9606.ENSP00000411821 | ALDH3A1 | 453
9606.ENSP00000411825 | PDCD6IP | 873
9606.ENSP00000411827 | GPR137 | 475
9606.ENSP00000411831 | KIF21B | 1637
9606.ENSP00000411848 | MARCHF8 | 573
9606.ENSP00000411898 | EPGN | 154
9606.ENSP00000411909 | CT47A10 | 288
9606.ENSP00000411932 | LMOD2 | 547
9606.ENSP00000411940 | IFNA17 | 189
9606.ENSP00000411948 | SAPCD1 | 178
9606.ENSP00000411960 | HSD17B4 | 761
9606.ENSP00000412064 | PRR13 | 148
9606.ENSP00000412130 | MRVI1 | 912
9606.ENSP00000412150 | CCDC121 | 440
9606.ENSP00000412178 | DGKZ | 1117
9606.ENSP00000412189 | PGAM4 | 254
9606.ENSP00000412209 | IL5RA | 420
9606.ENSP00000412215 | C4orf45 | 186
9606.ENSP00000412237 | IL10 | 178
9606.ENSP00000412292 | DEPDC1 | 811
9606.ENSP00000412302 | MBD3 | 291
9606.ENSP00000412324 | PPP2R5C | 555
9606.ENSP00000412326 | ARPP21 | 813
9606.ENSP00000412361 | SIGLEC11 | 698
9606.ENSP00000412363 | ZNF438 | 828
9606.ENSP00000412388 | AJM1 | 976
9606.ENSP00000412461 | ARHGAP22 | 714
9606.ENSP00000412482 | MYEOV | 313
9606.ENSP00000412524 | TMEM169 | 297
9606.ENSP00000412566 | SNRPB | 240
9606.ENSP00000412673 | GABRR1 | 479
9606.ENSP00000412708 | RMND1 | 449
9606.ENSP00000412733 | OSBPL9 | 746
9606.ENSP00000412752 | OR4A47 | 309
9606.ENSP00000412763 | MALRD1 | 2156
9606.ENSP00000412869 | IKZF2 | 526
9606.ENSP00000412886 | CAMTA2 | 1241
9606.ENSP00000412894 | RPP14 | 124
9606.ENSP00000412897 | IFNA4 | 189
9606.ENSP00000412940 | FREM1 | 2179
9606.ENSP00000412988 | TSPY3 | 294
9606.ENSP00000412999 | ZNF805 | 627
9606.ENSP00000413001 | AGBL1 | 1112
9606.ENSP00000413017 | CCDC28B | 241
9606.ENSP00000413029 | C7orf25 | 479
9606.ENSP00000413035 | RBFOX2 | 451
9606.ENSP00000413064 | NAT8L | 302
9606.ENSP00000413079 | MICA | 332
9606.ENSP00000413098 | SCAF8 | 1349
9606.ENSP00000413100 | C16orf91 | 132
9606.ENSP00000413150 | C1orf226 | 315
9606.ENSP00000413152 | FKBP7 | 222
9606.ENSP00000413156 | RAB34 | 268
9606.ENSP00000413163 | TMEM130 | 435
9606.ENSP00000413196 | FAM160A1 | 1040
9606.ENSP00000413218 | PRXL2B | 246
9606.ENSP00000413228 | SLC66A1L | 135
9606.ENSP00000413405 | PIGZ | 579
9606.ENSP00000413411 | ZNF724 | 619
9606.ENSP00000413418 | ZFHX2 | 2572
9606.ENSP00000413436 | RPL10 | 214
9606.ENSP00000413445 | KIAA1324L | 1029
9606.ENSP00000413479 | KRT3 | 628
9606.ENSP00000413496 | FGF12 | 243
9606.ENSP00000413507 | SEPTIN7 | 401
9606.ENSP00000413520 | HID1 | 788
9606.ENSP00000413572 | NLE1 | 485
9606.ENSP00000413575 | CROT | 640
9606.ENSP00000413592 | RFESD | 210
9606.ENSP00000413606 | STXBP2 | 604
9606.ENSP00000413625 | FNBP1 | 617
9606.ENSP00000413632 | MCMDC2 | 681
9606.ENSP00000413660 | ZNF492 | 531
9606.ENSP00000413697 | TOM1 | 493
9606.ENSP00000413707 | LRRC15 | 587
9606.ENSP00000413720 | CDKN1C | 316
9606.ENSP00000413728 | C12orf71 | 269
9606.ENSP00000413861 | SIGLEC9 | 479
9606.ENSP00000413896 | FAM25G | 89
9606.ENSP00000413908 | BCS1L | 419
9606.ENSP00000413929 | RCOR3 | 553
9606.ENSP00000413937 | INPP5K | 448
9606.ENSP00000414019 | GDPD2 | 590
9606.ENSP00000414022 | PERM1 | 790
9606.ENSP00000414055 | NRBP2 | 501
9606.ENSP00000414066 | SDHAF3 | 125
9606.ENSP00000414095 | CUL2 | 764
9606.ENSP00000414109 | HJURP | 748
9606.ENSP00000414147 | SPART | 666
9606.ENSP00000414150 | ERG | 486
9606.ENSP00000414178 | MTMR1 | 673
9606.ENSP00000414202 | PPP6R1 | 881
9606.ENSP00000414236 | HSBP1L1 | 74
9606.ENSP00000414237 | INTS2 | 1204
9606.ENSP00000414253 | CT47A2 | 288
9606.ENSP00000414287 | MST1 | 725
9606.ENSP00000414302 | SRSF12 | 261
9606.ENSP00000414303 | BDNF | 329
9606.ENSP00000414321 | RPS24 | 289
9606.ENSP00000414330 | RIMKLA | 391
9606.ENSP00000414350 | MUC20 | 709
9606.ENSP00000414359 | PSMA1 | 269
9606.ENSP00000414378 | EFNA4 | 207
9606.ENSP00000414390 | CFAP300 | 267
9606.ENSP00000414392 | USP17L13 | 530
9606.ENSP00000414398 | DNAJB11 | 358
9606.ENSP00000414451 | FAM177B | 158
9606.ENSP00000414516 | SS18 | 418
9606.ENSP00000414517 | MAMLD1 | 998
9606.ENSP00000414521 | MID1 | 667
9606.ENSP00000414558 | ABHD4 | 342
9606.ENSP00000414597 | EFCC1 | 598
9606.ENSP00000414624 | PRPSAP1 | 385
9606.ENSP00000414635 | LRRC34 | 464
9606.ENSP00000414644 | CARF | 725
9606.ENSP00000414657 | OSR2 | 433
9606.ENSP00000414670 | LMOD3 | 560
9606.ENSP00000414721 | WBP1L | 363
9606.ENSP00000414750 | SKOR2 | 1015
9606.ENSP00000414786 | TMEM64 | 380
9606.ENSP00000414851 | ELP2 | 891
9606.ENSP00000414856 | SPARCL1 | 664
9606.ENSP00000414884 | HYLS1 | 299
9606.ENSP00000414886 | KCNIP1 | 241
9606.ENSP00000414887 | ZNF879 | 563
9606.ENSP00000414904 | CTSO | 321
9606.ENSP00000414906 | DCTN4 | 467
9606.ENSP00000414909 | C1orf167 | 1468
9606.ENSP00000414920 | SPATA24 | 205
9606.ENSP00000414921 | PTBP3 | 558
9606.ENSP00000414964 | CCDC107 | 283
9606.ENSP00000414982 | KLC1 | 618
9606.ENSP00000415011 | SLC30A8 | 369
9606.ENSP00000415026 | PRRT4 | 899
9606.ENSP00000415027 | C16orf96 | 1141
9606.ENSP00000415030 | TMEM171 | 324
9606.ENSP00000415034 | NBEAL2 | 2754
9606.ENSP00000415049 | GSDMB | 416
9606.ENSP00000415056 | EXD1 | 572
9606.ENSP00000415070 | ZNF177 | 481
9606.ENSP00000415078 | CACTIN | 758
9606.ENSP00000415090 | MYO7B | 2116
9606.ENSP00000415139 | TICAM2 | 235
9606.ENSP00000415151 | CBFB | 187
9606.ENSP00000415203 | PIGG | 983
9606.ENSP00000415207 | NPIPB7 | 421
9606.ENSP00000415243 | SKIL | 684
9606.ENSP00000415283 | ICAM2 | 275
9606.ENSP00000415299 | FAM221B | 402
9606.ENSP00000415332 | SESTD1 | 696
9606.ENSP00000415416 | TRIB3 | 385
9606.ENSP00000415430 | GTSE1 | 739
9606.ENSP00000415433 | INTS12 | 462
9606.ENSP00000415434 | USP40 | 1247
9606.ENSP00000415436 | KANSL2 | 492
9606.ENSP00000415454 | GCNT1 | 428
9606.ENSP00000415464 | LARP4 | 730
9606.ENSP00000415517 | TSBP1 | 563
9606.ENSP00000415528 | CCDC81 | 652
9606.ENSP00000415536 | POLR2H | 175
9606.ENSP00000415556 | DCAF11 | 546
9606.ENSP00000415579 | CTCFL | 700
9606.ENSP00000415662 | CFAP97D1 | 164
9606.ENSP00000415676 | GGTLC2 | 218
9606.ENSP00000415682 | RNF10 | 816
9606.ENSP00000415743 | CD36 | 472
9606.ENSP00000415769 | ITIH3 | 890
9606.ENSP00000415774 | ZNF732 | 585
9606.ENSP00000415786 | SERPINE2 | 409
9606.ENSP00000415822 | ATXN1L | 689
9606.ENSP00000415823 | IGFL1 | 110
9606.ENSP00000415836 | ZNF276 | 614
9606.ENSP00000415941 | C4B | 1744
9606.ENSP00000415998 | SLC48A1 | 146
9606.ENSP00000416002 | SLC35A2 | 421
