partner_id,partner_name,gene_name,uniprot_id,genbank_gene_id,genbank_protein_id,hgnc_id,organism,taxonomy_id
BE0008701,Nucleobindin-2,NUCB2,P80303,,,HGNC:8044,Humans,9606
BE0008702,Fibrillin-3,FBN3,Q75N90,,,HGNC:18794,Humans,9606
BE0008703,Grancalcin,GCA,P28676,,,HGNC:15990,Humans,9606
BE0008704,Calcium-dependent secretion activator 1,CADPS,Q9ULU8,,,HGNC:1426,Humans,9606
BE0008705,Calmodulin-2,CALM2,P0DP24,,,HGNC:1445,Humans,9606
BE0008706,Calmodulin-3,CALM3,P0DP25,,,HGNC:1449,Humans,9606
BE0008707,Protein S100-A16,S100A16,Q96FQ6,,,HGNC:20441,Humans,9606
BE0008708,Calretinin,CALB2,P22676,,,HGNC:1435,Humans,9606
BE0008709,Calcyphosin,CAPS,Q13938,,,HGNC:1487,Humans,9606
BE0008710,Calcium-dependent secretion activator 2,CADPS2,Q86UW7,,,HGNC:16018,Humans,9606
BE0008711,Calreticulin-3,CALR3,Q96L12,,,HGNC:20407,Humans,9606
BE0008715,Voltage-dependent L-type calcium channel,CACNA1C,Q13936,M92270,,HGNC:1390,Humans,9606
BE0008716,Voltage-dependent T-type calcium channel,CACNA1G,O43497,AF134986,6625659,HGNC:1394,Humans,9606
BE0008717,Voltage-dependent P/Q-type calcium channel,CACNA1A,O00555,AF004884,2213913,HGNC:1388,Humans,9606
BE0008718,Voltage-dependent R-type calcium channel,CACNA1E,Q15878,,,HGNC:1392,Humans,9606
BE0008719,Diacylglycerol O-acyltransferase 2,DGAT2,Q96PD7,,,HGNC:16940,Humans,9606
BE0008725,Transferrin receptor protein 1,TFRC,P02786,,,HGNC:11763,Humans,9606
BE0008879,Apolipoprotein C-II,APOC2,P02655,,,HGNC:609,Humans,9606
BE0008880,Apolipoprotein C-III,APOC3,P02656,,,HGNC:610,Humans,9606
BE0008953,COUP transcription factor 1,NR2F1,P10589,,,HGNC:7975,Humans,9606
BE0008954,DNA-3-methyladenine glycosylase,MPG,P29372,,,HGNC:7211,Humans,9606
BE0008955,Protein S100-A8,S100A8,P05109,,,HGNC:10498,Humans,9606
BE0008956,"60 kDa heat shock protein, mitochondrial",HSPD1,P10809,,,HGNC:5261,Humans,9606
BE0008957,Heat shock 70 kDa protein 13,HSPA13,P48723,,,HGNC:11375,Humans,9606
BE0008959,40S ribosomal protein S2,RPS2,P15880,,,HGNC:10404,Humans,9606
BE0008960,Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,P22626,,,HGNC:5033,Humans,9606
BE0008961,Heterogeneous nuclear ribonucleoprotein H,HNRNPH1,P31943,,,HGNC:5041,Humans,9606
BE0008962,Heterogeneous nuclear ribonucleoprotein H3,HNRNPH3,P31942,,,HGNC:5043,Humans,9606
BE0008964,Heterogeneous nuclear ribonucleoprotein L,HNRNPL,P14866,,,HGNC:5045,Humans,9606
BE0008965,"Splicing factor, proline- and glutamine-rich",SFPQ,P23246,,,HGNC:10774,Humans,9606
BE0008966,Splicing factor 3A subunit 2,SF3A2,Q15428,,,HGNC:10766,Humans,9606
BE0008967,Receptor of activated protein C kinase 1,RACK1,P63244,,,HGNC:4399,Humans,9606
BE0008968,Alpha-actinin-1,ACTN1,P12814,,,HGNC:163,Humans,9606
BE0008969,Annexin A4,ANXA4,P09525,,,HGNC:542,Humans,9606
BE0008970,Stress-induced-phosphoprotein 1,STIP1,P31948,,,HGNC:11387,Humans,9606
BE0008971,Translation elongation factor 1 alpha 1-like 14,EEF1A1L14,Q96RE1,,,,Humans,9606
BE0008972,Eukaryotic translation initiation factor 6,EIF6,P56537,,,HGNC:6159,Humans,9606
BE0008973,Eukaryotic initiation factor 4A-I,EIF4A1,P60842,,,HGNC:3282,Humans,9606
BE0008974,14-3-3 protein beta/alpha,YWHAB,P31946,,,HGNC:12849,Humans,9606
BE0008975,Hepatoma-derived growth factor,HDGF,P51858,,,HGNC:4856,Humans,9606
BE0008976,Proteasome activator complex subunit 1,PSME1,Q06323,,,HGNC:9568,Humans,9606
BE0008977,Phosphoglycerate mutase 1,PGAM1,P18669,,,HGNC:8888,Humans,9606
BE0008978,Ran-specific GTPase-activating protein,RANBP1,P43487,,,HGNC:9847,Humans,9606
BE0008979,Afamin,AFM,P43652,,,HGNC:316,Humans,9606
BE0008980,Protein disulfide-isomerase A3,PDIA3,P30101,,,HGNC:4606,Humans,9606
BE0008981,Trefoil factor 1,TFF1,P04155,,,HGNC:11755,Humans,9606
BE0008982,Serpin B9,SERPINB9,P50453,,,HGNC:8955,Humans,9606
BE0008983,Prostate-specific antigen,KLK3,P07288,,,HGNC:6364,Humans,9606
BE0008984,Kell blood group glycoprotein,KEL,P23276,,,HGNC:6308,Humans,9606
BE0008985,Phosphatidylinositol 4-kinase type 2-beta,PI4K2B,Q8TCG2,,,HGNC:18215,Humans,9606
BE0008986,Proteinase-activated receptor 4,F2RL3,Q96RI0,,,HGNC:3540,Humans,9606
BE0008987,Homeobox protein Hox-A10,HOXA10,P31260,,,HGNC:5100,Humans,9606
BE0008988,Integrin alpha-5,ITGA5,P08648,,,HGNC:6141,Humans,9606
BE0008989,Alternative prion protein,PRNP,F7VJQ1,,,HGNC:9449,Humans,9606
BE0008990,Alpha-hemoglobin-stabilizing protein,AHSP,Q9NZD4,,,HGNC:18075,Humans,9606
BE0008991,"Frataxin, mitochondrial",FXN,Q16595,,,HGNC:3951,Humans,9606
BE0008992,Cystatin-B,CSTB,P04080,,,HGNC:2482,Humans,9606
BE0008993,Protein S100-A9,S100A9,P06702,,,HGNC:10499,Humans,9606
BE0008994,Tumor protein p73,TP73,O15350,,,HGNC:12003,Humans,9606
BE0008995,Huntingtin,HTT,P42858,,,HGNC:4851,Humans,9606
BE0008996,Pregnancy-specific beta-1-glycoprotein 5,PSG5,Q15238,,,HGNC:9522,Humans,9606
BE0008997,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,CMTR1,Q8N1G2,,,HGNC:21077,Humans,9606
BE0008998,Nuclear receptor subfamily 4 group A member 3,NR4A3,Q92570,,,HGNC:7982,Humans,9606
BE0008999,Neural cell adhesion molecule L1,L1CAM,P32004,,,HGNC:6470,Humans,9606
BE0009000,Bone morphogenetic protein 4,BMP4,P12644,,,HGNC:1071,Humans,9606
BE0009001,Macrophage receptor MARCO,MARCO,Q9UEW3,,,HGNC:6895,Humans,9606
BE0009002,Copine-1,CPNE1,Q99829,,,HGNC:2314,Humans,9606
BE0009003,Minor histocompatibility antigen H13,HM13,Q8TCT9,,,HGNC:16435,Humans,9606
BE0009004,Nodal modulator 1,NOMO1,Q15155,,,HGNC:30060,Humans,9606
BE0009005,Protein RIC-3,RIC3,Q7Z5B4,,,HGNC:30338,Humans,9606
BE0009006,Tubulin monoglycylase TTLL3,TTLL3,Q9Y4R7,,,HGNC:24483,Humans,9606
BE0009007,Prohibitin-2,PHB2,Q99623,,,HGNC:30306,Humans,9606
BE0009008,Calcipressin-1,RCAN1,P53805,,,HGNC:3040,Humans,9606
BE0009009,Calcitonin gene-related peptide type 1 receptor,CALCRL,Q16602,,,HGNC:16709,Humans,9606
BE0009011,Lymphoid enhancer-binding factor 1,LEF1,Q9UJU2,,,HGNC:6551,Humans,9606
BE0009012,Cyclin-dependent kinase inhibitor 1,CDKN1A,P38936,,,HGNC:1784,Humans,9606
BE0009013,Flap endonuclease 1,FEN1,P39748,,,HGNC:3650,Humans,9606
BE0009014,ATP synthase subunit a,MT-ATP6,P00846,,,HGNC:7414,Humans,9606
BE0009015,Beclin-1,BECN1,Q14457,,,HGNC:1034,Humans,9606
BE0009016,Taste receptor type 2 member 16,TAS2R16,Q9NYV7,,,HGNC:14921,Humans,9606
BE0009017,Eukaryotic translation initiation factor 3 subunit F,EIF3F,O00303,,,HGNC:3275,Humans,9606
BE0009018,Heat shock-related 70 kDa protein 2,HSPA2,P54652,,,HGNC:5235,Humans,9606
BE0009019,RuvB-like 2,RUVBL2,Q9Y230,,,HGNC:10475,Humans,9606
BE0009020,Splicing factor 3B subunit 3,SF3B3,Q15393,,,HGNC:10770,Humans,9606
BE0009021,"ATP synthase subunit e, mitochondrial",ATP5I,P56385,,,HGNC:846,Humans,9606
BE0009022,"ATP synthase subunit g, mitochondrial",ATP5L,O75964,,,HGNC:14247,Humans,9606
BE0009023,"Diablo homolog, mitochondrial",DIABLO,Q9NR28,,,HGNC:21528,Humans,9606
BE0009024,F-box only protein 41,FBXO41,Q8TF61,,,HGNC:29409,Humans,9606
BE0009025,Heterogeneous nuclear ribonucleoprotein F,HNRNPF,P52597,,,HGNC:5039,Humans,9606
BE0009026,Heterogeneous nuclear ribonucleoprotein K,HNRNPK,P61978,,,HGNC:5044,Humans,9606
BE0009027,Heat shock 70 kDa protein 4,HSPA4,P34932,,,HGNC:5237,Humans,9606
BE0009028,"10 kDa heat shock protein, mitochondrial",HSPE1,P61604,,,HGNC:5269,Humans,9606
BE0009029,Heat shock protein 105 kDa,HSPH1,Q92598,,,HGNC:16969,Humans,9606
BE0009030,Nuclear migration protein nudC,NUDC,Q9Y266,,,HGNC:8045,Humans,9606
BE0009031,Pappalysin-1,PAPPA,Q13219,,,HGNC:8602,Humans,9606
BE0009032,26S protease regulatory subunit 6A,PSMC3,P17980,,,HGNC:9549,Humans,9606
BE0009033,Protein S100-A10,S100A10,P60903,,,HGNC:10487,Humans,9606
BE0009034,Splicing factor 3A subunit 3,SF3A3,Q12874,,,HGNC:10767,Humans,9606
BE0009035,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1,SMARCE1,Q969G3,,,HGNC:11109,Humans,9606
BE0009036,Tumor protein D54,TPD52L2,O43399,,,HGNC:12007,Humans,9606
BE0009037,Tropomyosin alpha-1 chain,TPM1,P09493,,,HGNC:12010,Humans,9606
BE0009038,Tropomyosin alpha-3 chain,TPM3,P06753,,,HGNC:12012,Humans,9606
BE0009039,Tropomyosin alpha-4 chain,TPM4,P67936,,,HGNC:12013,Humans,9606
BE0009040,Ubiquitin carboxyl-terminal hydrolase 14,USP14,P54578,,,HGNC:12612,Humans,9606
BE0009041,14-3-3 protein eta,YWHAH,Q04917,,,HGNC:12853,Humans,9606
BE0009042,14-3-3 protein theta,YWHAQ,P27348,,,HGNC:12854,Humans,9606
BE0009043,Cytochrome P450 26C1,CYP26C1,Q6V0L0,,,HGNC:20577,Humans,9606
BE0009044,Cytochrome P450 26B1,CYP26B1,Q9NR63,,,HGNC:20581,Humans,9606
BE0009045,Proliferating cell nuclear antigen,PCNA,P12004,,,HGNC:8729,Humans,9606
BE0009046,Tachykinin-3,TAC3,Q9UHF0,,,HGNC:11521,Humans,9606
BE0009047,Alpha-1B-glycoprotein,A1BG,P04217,,,HGNC:5,Humans,9606
BE0009048,Alpha-2-HS-glycoprotein,AHSG,P02765,,,HGNC:349,Humans,9606
BE0009049,Apolipoprotein A-IV,APOA4,P06727,,,HGNC:602,Humans,9606
BE0009050,C4b-binding protein alpha chain,C4BPA,P04003,,,HGNC:1325,Humans,9606
BE0009051,Complement component C8 beta chain,C8B,P07358,,,HGNC:1353,Humans,9606
BE0009052,Complement component C9,C9,P02748,,,HGNC:1358,Humans,9606
BE0009053,Complement factor H,CFH,P08603,,,HGNC:4883,Humans,9606
BE0009054,Complement factor I,CFI,P05156,,,HGNC:5394,Humans,9606
BE0009055,Clusterin,CLU,P10909,,,HGNC:2095,Humans,9606
BE0009056,Chromobox protein homolog 5,CBX5,P45973,,,HGNC:1555,Humans,9606
BE0009057,Haptoglobin-related protein,HPR,P00739,,,HGNC:5156,Humans,9606
BE0009058,Insulin-like growth factor-binding protein complex acid labile subunit,IGFALS,P35858,,,HGNC:5468,Humans,9606
BE0009059,Immunoglobulin lambda-like polypeptide 1,IGLL1,P15814,,,HGNC:5870,Humans,9606
BE0009060,Inter-alpha-trypsin inhibitor heavy chain H2,ITIH2,P19823,,,HGNC:6167,Humans,9606
BE0009061,"Keratin, type II cytoskeletal 1",KRT1,P04264,,,HGNC:6412,Humans,9606
BE0009062,"Keratin, type I cytoskeletal 10",KRT10,P13645,,,HGNC:6413,Humans,9606
BE0009063,"Keratin, type II cytoskeletal 2 epidermal",KRT2,P35908,,,HGNC:6439,Humans,9606
BE0009064,"Keratin, type I cytoskeletal 9",KRT9,P35527,,,HGNC:6447,Humans,9606
BE0009065,Leucine-rich alpha-2-glycoprotein,LRG1,P02750,,,HGNC:29480,Humans,9606
BE0009066,Lumican,LUM,P51884,,,HGNC:6724,Humans,9606
BE0009067,Kallistatin,SERPINA4,P29622,,,HGNC:8948,Humans,9606
BE0009068,Pigment epithelium-derived factor,SERPINF1,P36955,,,HGNC:8824,Humans,9606
BE0009069,Apolipoprotein L1,APOL1,O14791,,,HGNC:618,Humans,9606
BE0009070,C4b-binding protein beta chain,C4BPB,P20851,,,HGNC:1328,Humans,9606
BE0009071,Lys-63-specific deubiquitinase BRCC36,BRCC3,P46736,,,HGNC:24185,Humans,9606
BE0009072,Complement component C8 alpha chain,C8A,P07357,,,HGNC:1352,Humans,9606
BE0009073,Dermcidin,DCD,P81605,,,HGNC:14669,Humans,9606
BE0009074,Desmoplakin,DSP,P15924,,,HGNC:3052,Humans,9606
BE0009075,Coagulation factor XIII B chain,F13B,P05160,,,HGNC:3534,Humans,9606
BE0009076,Ficolin-3,FCN3,O75636,,,HGNC:3625,Humans,9606
BE0009077,Hornerin,HRNR,Q86YZ3,,,HGNC:20846,Humans,9606
BE0009078,Immunoglobulin kappa variable 1-17,IGKV1-17,P01599,,,HGNC:5733,Humans,9606
BE0009079,Immunoglobulin lambda variable 3-21,IGLV3-21,P80748,,,HGNC:5905,Humans,9606
BE0009080,Inter-alpha-trypsin inhibitor heavy chain H1,ITIH1,P19827,,,HGNC:6166,Humans,9606
BE0009081,Inter-alpha-trypsin inhibitor heavy chain H3,ITIH3,Q06033,,,HGNC:6168,Humans,9606
BE0009082,Inter-alpha-trypsin inhibitor heavy chain H4,ITIH4,Q14624,,,HGNC:6169,Humans,9606
BE0009083,Immunoglobulin J chain,JCHAIN,P01591,,,HGNC:5713,Humans,9606
BE0009084,Junction plakoglobin,JUP,P14923,,,HGNC:6207,Humans,9606
BE0009085,"Keratin, type I cytoskeletal 14",KRT14,P02533,,,HGNC:6416,Humans,9606
BE0009086,"Keratin, type I cytoskeletal 16",KRT16,P08779,,,HGNC:6423,Humans,9606
BE0009087,"Keratin, type II cytoskeletal 5",KRT5,P13647,,,HGNC:6442,Humans,9606
BE0009088,"Keratin, type II cytoskeletal 6A",KRT6A,P02538,,,HGNC:6443,Humans,9606
BE0009089,Pregnancy zone protein,PZP,P20742,,,HGNC:9750,Humans,9606
BE0009090,Alpha-1-antichymotrypsin,SERPINA3,P01011,,,HGNC:16,Humans,9606
BE0009091,KAT8 regulatory NSL complex subunit 3,KANSL3,Q9P2N6,,,HGNC:25473,Humans,9606
BE0009092,Amyloid-like protein 1,APLP1,P51693,,,HGNC:597,Humans,9606
BE0009093,Amyloid-like protein 2,APLP2,Q06481,,,HGNC:598,Humans,9606
BE0009094,Secreted frizzled-related protein 4,SFRP4,Q6FHJ7,,,HGNC:10778,Humans,9606
BE0009095,Far upstream element-binding protein 2,KHSRP,Q92945,,,HGNC:6316,Humans,9606
BE0009096,C-type lectin domain family 4 member E,CLEC4E,Q9ULY5,,,HGNC:14555,Humans,9606
BE0009097,"ATP synthase subunit O, mitochondrial",ATP5O,P48047,,,HGNC:850,Humans,9606
BE0009098,Cysteine and glycine-rich protein 1,CSRP1,P21291,,,HGNC:2469,Humans,9606
BE0009099,Filamin-A,FLNA,P21333,,,HGNC:3754,Humans,9606
BE0009100,Heterogeneous nuclear ribonucleoprotein D0,HNRNPD,Q14103,,,HGNC:5036,Humans,9606
BE0009101,Heterochromatin protein 1-binding protein 3,HP1BP3,Q5SSJ5,,,HGNC:24973,Humans,9606
BE0009102,Ras GTPase-activating-like protein IQGAP1,IQGAP1,P46940,,,HGNC:6110,Humans,9606
BE0009103,Nucleophosmin,NPM1,P06748,,,HGNC:7910,Humans,9606
BE0009104,60S ribosomal protein L10,RPL10,P27635,,,HGNC:10298,Humans,9606
BE0009105,60S ribosomal protein L14,RPL14,P50914,,,HGNC:10305,Humans,9606
BE0009106,60S ribosomal protein L18,RPL18,Q07020,,,HGNC:10310,Humans,9606
BE0009107,60S ribosomal protein L35,RPL35,P42766,,,HGNC:10344,Humans,9606
BE0009108,60S ribosomal protein L4,RPL4,P36578,,,HGNC:10353,Humans,9606
BE0009109,40S ribosomal protein S13,RPS13,P62277,,,HGNC:10386,Humans,9606
BE0009110,40S ribosomal protein S17,RPS17,P08708,,,HGNC:10397,Humans,9606
BE0009111,40S ribosomal protein S18,RPS18,P62269,,,HGNC:10401,Humans,9606
BE0009112,40S ribosomal protein S19,RPS19,P39019,,,HGNC:10402,Humans,9606
BE0009113,40S ribosomal protein S28,RPS28,P62857,,,HGNC:10418,Humans,9606
BE0009114,40S ribosomal protein S5,RPS5,P46782,,,HGNC:10426,Humans,9606
BE0009115,40S ribosomal protein S6,RPS6,P62753,,,HGNC:10429,Humans,9606
BE0009116,40S ribosomal protein S8,RPS8,P62241,,,HGNC:10441,Humans,9606
BE0009117,40S ribosomal protein S9,RPS9,P46781,,,HGNC:10442,Humans,9606
BE0009118,Splicing factor 1,SF1,Q15637,,,HGNC:12950,Humans,9606
BE0009119,Small nuclear ribonucleoprotein Sm D2,SNRPD2,P62316,,,HGNC:11159,Humans,9606
BE0009120,Serine/arginine-rich splicing factor 4,SRSF4,Q08170,,,HGNC:10786,Humans,9606
BE0009122,Transgelin-2,TAGLN2,P37802,,,HGNC:11554,Humans,9606
BE0009123,Zyxin,ZYX,Q15942,,,HGNC:13200,Humans,9606
BE0009139,Serine/arginine-rich splicing factor 1,SRSF1,Q07955,,,HGNC:10780,Humans,9606
BE0009142,"HLA class I histocompatibility antigen, B-57 alpha chain",HLA-B,P18465,,,HGNC:4932,Humans,9606
BE0009143,Survival motor neuron protein,SMN2,B4DP61,,,HGNC:11117,Humans,9606
BE0009149,Retinoid isomerohydrolase,RPE65,Q16518,,,HGNC:10294,Humans,9606
BE0009153,G-protein coupled receptor 12,GPR12,P47775,,,HGNC:4466,Humans,9606
BE0009154,Arylalkylamine N-acetyltransferase,AANAT,F1T0I5,,,,Humans,9606
BE0009155,Sn1-specific diacylglycerol lipase alpha,DAGLA,F5GY58,,,HGNC:1165,Humans,9606
BE0009156,N-acylethanolamine-hydrolyzing acid amidase,NAAA,Q02083,,,HGNC:736,Humans,9606
BE0009157,N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D,NAPEPLD,Q6IQ20,,,HGNC:21683,Humans,9606
BE0009158,Transient receptor potential cation channel subfamily V member 2,TRPV2,Q9Y5S1,,,HGNC:18082,Humans,9606
BE0009159,Transient receptor potential cation channel subfamily V member 4,TRPV4,Q9HBA0,,,HGNC:18083,Humans,9606
BE0009160,Transgelin,TAGLN,Q01995,,,HGNC:11553,Humans,9606
BE0009161,Myosin-9,MYH9,P35579,,,HGNC:7579,Humans,9606
BE0009162,Probable ATP-dependent RNA helicase DDX5,DDX5,P17844,,,HGNC:2746,Humans,9606
BE0009272,Bone morphogenetic protein receptor type-1A,BMPR1A,P36894,,,HGNC:1076,Humans,9606
BE0009273,Somatostatin receptor type 4,SSTR4,P31391,,,HGNC:11333,Humans,9606
BE0009323,Nucleotide-binding oligomerization domain-containing protein 2,NOD2,Q9HC29,,,HGNC:5331,Humans,9606
BE0009324,Bone morphogenetic protein receptor type-2,BMPR2,Q13873,,,HGNC:1078,Humans,9606
BE0009333,Thyroxine 5-deiodinase,DIO3,P55073,,,HGNC:2885,Humans,9606
BE0009334,Macrophage mannose receptor 1,MRC1,P22897,,,HGNC:7228,Humans,9606
BE0009345,Fibroblast growth factor 23,FGF23,Q7Z4T2,,,,Humans,9606
BE0009346,Sodium/iodide cotransporter,SLC5A5,Q92911,,,HGNC:11040,Humans,9606
BE0009347,Nuclear receptor subfamily 1 group D member 1,NR1D1,P20393,,,HGNC:7962,Humans,9606
BE0009348,Nuclear receptor subfamily 1 group D member 2,NR1D2,Q14995,,,HGNC:7963,Humans,9606
BE0009351,Voltage-dependent N-type calcium channel,CACNA1B,A0A024R8I1,,,,Humans,9606
BE0009359,Splicing factor 3B subunit 1,SF3B1,O75533,,,HGNC:10768,Humans,9606
BE0009376,Dopamine receptor,DRD1,P21728,X55760,30397,HGNC:3020,Humans,9606
BE0009380,Ribosomal protein S6 kinase alpha-6,RPS6KA6,Q9UK32,,,HGNC:10435,Humans,9606
BE0009381,"Atypical kinase COQ8A, mitochondrial",COQ8A,Q8NI60,,,HGNC:16812,Humans,9606
BE0009382,Serine/threonine-protein kinase NIM1,NIM1K,Q8IY84,,,HGNC:28646,Humans,9606
BE0009383,Serine/threonine-protein kinase 24,STK24,Q9Y6E0,,,HGNC:11403,Humans,9606
BE0009384,Serine/threonine-protein kinase 3,STK3,Q13188,,,HGNC:11406,Humans,9606
BE0009385,Tyrosine-protein kinase Tec,TEC,P42680,,,HGNC:11719,Humans,9606
BE0009386,Serine/threonine-protein kinase 33,STK33,Q9BYT3,,,HGNC:14568,Humans,9606
BE0009387,Serine/threonine-protein kinase 35,STK35,Q8TDR2,,,HGNC:16254,Humans,9606
BE0009388,Serine/threonine-protein kinase 36,STK36,Q9NRP7,,,HGNC:17209,Humans,9606
BE0009389,Serine/threonine-protein kinase 38,STK38,Q15208,,,HGNC:17847,Humans,9606
BE0009390,Serine/threonine-protein kinase 38-like,STK38L,Q9Y2H1,,,HGNC:17848,Humans,9606
BE0009391,STE20/SPS1-related proline-alanine-rich protein kinase,STK39,Q9UEW8,,,HGNC:17717,Humans,9606
BE0009392,Serine/threonine-protein kinase TAO1,TAOK1,Q7L7X3,,,HGNC:29259,Humans,9606
BE0009393,Serine/threonine-protein kinase TAO3,TAOK3,Q9H2K8,,,HGNC:18133,Humans,9606
BE0009394,Serine/threonine-protein kinase TBK1,TBK1,Q9UHD2,,,HGNC:11584,Humans,9606
BE0009395,Dual specificity testis-specific protein kinase 1,TESK1,Q15569,,,HGNC:11731,Humans,9606
BE0009396,Tyrosine-protein kinase receptor Tie-1,TIE1,P35590,,,HGNC:11809,Humans,9606
BE0009397,Serine/threonine-protein kinase tousled-like 1,TLK1,Q9UKI8,,,HGNC:11841,Humans,9606
BE0009398,Serine/threonine-protein kinase tousled-like 2,TLK2,Q86UE8,,,HGNC:11842,Humans,9606
BE0009399,TRAF2 and NCK-interacting protein kinase,TNIK,Q9UKE5,,,HGNC:30765,Humans,9606
BE0009400,Non-receptor tyrosine-protein kinase TNK1,TNK1,Q13470,,,HGNC:11940,Humans,9606
BE0009401,Serine/threonine-protein kinase TNNI3K,TNNI3K,Q59H18,,,HGNC:19661,Humans,9606
BE0009402,Testis-specific serine/threonine-protein kinase 1,TSSK1B,Q9BXA7,,,HGNC:14968,Humans,9606
BE0009403,Tyrosine-protein kinase TXK,TXK,P42681,,,HGNC:12434,Humans,9606
BE0009404,Tyrosine-protein kinase receptor TYRO3,TYRO3,Q06418,,,HGNC:12446,Humans,9606
BE0009405,Serine/threonine-protein kinase ULK1,ULK1,O75385,,,HGNC:12558,Humans,9606
BE0009406,Serine/threonine-protein kinase ULK2,ULK2,Q8IYT8,,,HGNC:13480,Humans,9606
BE0009407,Serine/threonine-protein kinase ULK3,ULK3,Q6PHR2,,,HGNC:19703,Humans,9606
BE0009408,Mitogen-activated protein kinase kinase kinase 19,MAP3K19,Q56UN5,,,HGNC:26249,Humans,9606
BE0009409,AP2-associated protein kinase 1,AAK1,Q2M2I8,,,HGNC:19679,Humans,9606
BE0009410,"Atypical kinase COQ8B, mitochondrial",COQ8B,Q96D53,,,HGNC:19041,Humans,9606
BE0009411,Ankyrin repeat and protein kinase domain-containing protein 1,ANKK1,Q8NFD2,,,HGNC:21027,Humans,9606
BE0009412,Tyrosine-protein kinase receptor UFO,AXL,P30530,,,HGNC:905,Humans,9606
BE0009413,Tyrosine-protein kinase Blk,BLK,P51451,,,HGNC:1057,Humans,9606
BE0009414,BMP-2-inducible protein kinase,BMP2K,Q9NSY1,,,HGNC:18041,Humans,9606
BE0009415,Bone morphogenetic protein receptor type-1B,BMPR1B,O00238,,,HGNC:1077,Humans,9606
BE0009416,Cytoplasmic tyrosine-protein kinase BMX,BMX,P51813,,,HGNC:1079,Humans,9606
BE0009417,Calcium/calmodulin-dependent protein kinase type 1,CAMK1,Q14012,,,HGNC:1459,Humans,9606
BE0009418,Calcium/calmodulin-dependent protein kinase kinase 1,CAMKK1,Q8N5S9,,,HGNC:1469,Humans,9606
BE0009419,Calcium/calmodulin-dependent protein kinase kinase 2,CAMKK2,Q96RR4,,,HGNC:1470,Humans,9606
BE0009420,Kappa-casein,CSN3,P07498,,,HGNC:2446,Humans,9606
BE0009421,Serine/threonine-protein kinase MRCK gamma,CDC42BPG,Q6DT37,,,HGNC:29829,Humans,9606
BE0009422,Cyclin-dependent kinase-like 1,CDKL1,Q00532,,,HGNC:1781,Humans,9606
BE0009423,Cyclin-dependent kinase-like 2,CDKL2,Q92772,,,HGNC:1782,Humans,9606
BE0009424,Citron Rho-interacting kinase,CIT,O14578,,,HGNC:1985,Humans,9606
BE0009425,Dual specificity protein kinase CLK2,CLK2,P49760,,,HGNC:2069,Humans,9606
BE0009426,Dual specificity protein kinase CLK4,CLK4,Q9HAZ1,,,HGNC:13659,Humans,9606
BE0009427,Casein kinase I isoform alpha,CSNK1A1,P48729,,,HGNC:2451,Humans,9606
BE0009428,Death-associated protein kinase 2,DAPK2,Q9UIK4,,,HGNC:2675,Humans,9606
BE0009429,Serine/threonine-protein kinase DCLK1,DCLK1,O15075,,,HGNC:2700,Humans,9606
BE0009430,Serine/threonine-protein kinase DCLK2,DCLK2,Q8N568,,,HGNC:19002,Humans,9606
BE0009431,Serine/threonine-protein kinase DCLK3,DCLK3,Q9C098,,,HGNC:19005,Humans,9606
BE0009432,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,DYRK1B,Q9Y463,,,HGNC:3092,Humans,9606
BE0009433,Eukaryotic translation initiation factor 2-alpha kinase 1,EIF2AK1,Q9BQI3,,,HGNC:24921,Humans,9606
BE0009434,"Interferon-induced, double-stranded RNA-activated protein kinase",EIF2AK2,P19525,,,HGNC:9437,Humans,9606
BE0009435,eIF-2-alpha kinase GCN2,EIF2AK4,Q9P2K8,,,HGNC:19687,Humans,9606
BE0009436,Ephrin type-A receptor 1,EPHA1,P21709,,,HGNC:3385,Humans,9606
BE0009437,Ephrin type-A receptor 3,EPHA3,P29320,,,HGNC:3387,Humans,9606
BE0009438,Ephrin type-A receptor 4,EPHA4,P54764,,,HGNC:3388,Humans,9606
BE0009439,Ephrin type-A receptor 6,EPHA6,Q9UF33,,,HGNC:19296,Humans,9606
BE0009440,Ephrin type-A receptor 8,EPHA8,P29322,,,HGNC:3391,Humans,9606
BE0009441,Ephrin type-B receptor 1,EPHB1,P54762,,,HGNC:3392,Humans,9606
BE0009442,Ephrin type-B receptor 6,EPHB6,O15197,,,HGNC:3396,Humans,9606
BE0009443,Tyrosine-protein kinase Fer,FER,P16591,,,HGNC:3655,Humans,9606
