UniProtId,Label,Gene_Name,
Q6IF82,reviewed,O4A47_HUMAN,
Q9UDR5,reviewed,AASS_HUMAN,
Q96LB3,reviewed,IFT74_HUMAN,
A8MWP4,reviewed,YU008_HUMAN,
Q14195,reviewed,DPYL3_HUMAN,
Q9C0K0,reviewed,BC11B_HUMAN,
Q86UV7,reviewed,TRI73_HUMAN,
Q8IWE4,reviewed,DCNL3_HUMAN,
O75964,reviewed,ATP5L_HUMAN,
Q86T23,reviewed,CROL1_HUMAN,
Q7Z769,reviewed,S35E3_HUMAN,
P11137,reviewed,MTAP2_HUMAN,
P41252,reviewed,SYIC_HUMAN,
Q14457,reviewed,BECN1_HUMAN,
Q96CF2,reviewed,CHM4C_HUMAN,
P09017,reviewed,HXC4_HUMAN,
Q96LB2,reviewed,MRGX1_HUMAN,
Q14194,reviewed,DPYL1_HUMAN,
Q9H902,reviewed,REEP1_HUMAN,
Q9C0K3,reviewed,ARP3C_HUMAN,
Q8WVQ1,reviewed,CANT1_HUMAN,
O95050,reviewed,INMT_HUMAN,
Q86UV6,reviewed,TRI74_HUMAN,
Q7Z304,reviewed,MAMC2_HUMAN,
P86434,reviewed,AAS1_HUMAN,
Q9UN30,reviewed,SCML1_HUMAN,
A0A0B4J2B8,unreviewed,A0A0B4J2B8_HUMAN,
A8MVZ5,reviewed,BTNLA_HUMAN,
P67775,reviewed,PP2AA_HUMAN,
P09016,reviewed,HXD4_HUMAN,
Q01726,reviewed,MSHR_HUMAN,
P63128,reviewed,POK9_HUMAN,
Q6U949,reviewed,IG2AS_HUMAN,
P0CG24,reviewed,ZN883_HUMAN,
Q9H903,reviewed,MTD2L_HUMAN,
Q8IWE2,reviewed,NXP20_HUMAN,
Q02487,reviewed,DSC2_HUMAN,
Q8N573,reviewed,OXR1_HUMAN,
Q2VWP7,reviewed,PRTG_HUMAN,
O95944,reviewed,NCTR2_HUMAN,
Q16363,reviewed,LAMA4_HUMAN,
Q8N0W7,reviewed,FMR1N_HUMAN,
Q9UBR2,reviewed,CATZ_HUMAN,
P05546,reviewed,HEP2_HUMAN,
Q9Y619,reviewed,ORNT1_HUMAN,
P0CG23,reviewed,ZN853_HUMAN,
Q15750,reviewed,TAB1_HUMAN,
Q86SF2,reviewed,GALT7_HUMAN,
Q9BQC3,reviewed,DPH2_HUMAN,
Q8N1G4,reviewed,LRC47_HUMAN,
P04259,reviewed,K2C6B_HUMAN,
Q96EI5,reviewed,TCAL4_HUMAN,
Q8IYE1,reviewed,CCD13_HUMAN,
Q13946,reviewed,PDE7A_HUMAN,
P04350,reviewed,TBB4A_HUMAN,
A0M8Q6,reviewed,IGLC7_HUMAN,
Q9HC58,reviewed,NCKX3_HUMAN,
O95947,reviewed,TBX6_HUMAN,
Q6ZS72,reviewed,PEAK3_HUMAN,
P17032,reviewed,ZN37A_HUMAN,
P21554,reviewed,CNR1_HUMAN,
A6NFD8,reviewed,HELT_HUMAN,
Q9Y618,reviewed,NCOR2_HUMAN,
P0CG22,reviewed,DR4L1_HUMAN,
Q15751,reviewed,HERC1_HUMAN,
O75132,reviewed,ZBED4_HUMAN,
Q96HU1,reviewed,SGSM3_HUMAN,
Q9BYP8,reviewed,KR171_HUMAN,
P54753,reviewed,EPHB3_HUMAN,
P21709,reviewed,EPHA1_HUMAN,
P11245,reviewed,ARY2_HUMAN,
Q8IYE0,reviewed,CC146_HUMAN,
O00541,reviewed,PESC_HUMAN,
A8MPP1,reviewed,D11L8_HUMAN,
Q9H1N7,reviewed,S35B3_HUMAN,
Q13523,reviewed,PRP4K_HUMAN,
Q6URK8,reviewed,SMIP8_HUMAN,
Q8N0W5,reviewed,IQCK_HUMAN,
O14929,reviewed,HAT1_HUMAN,
P0CG21,reviewed,NHLC4_HUMAN,
Q9BYP9,reviewed,KRA99_HUMAN,
A0A6Q8PHS2,unreviewed,A0A6Q8PHS2_HUMAN,
Q8N1G2,reviewed,CMTR1_HUMAN,
P54750,reviewed,PDE1A_HUMAN,
O95633,reviewed,FSTL3_HUMAN,
Q9H808,reviewed,TLE6_HUMAN,
Q71RC2,reviewed,LARP4_HUMAN,
Q9H720,reviewed,PG2IP_HUMAN,
Q8IXU6,reviewed,S35F2_HUMAN,
C9JLR9,reviewed,ZFTA_HUMAN,
Q06136,reviewed,KDSR_HUMAN,
P09012,reviewed,SNRPA_HUMAN,
Q13522,reviewed,PPR1A_HUMAN,
Q8WW22,reviewed,DNJA4_HUMAN,
Q8N0W4,reviewed,NLGNX_HUMAN,
P17030,reviewed,ZNF25_HUMAN,
Q9UBR1,reviewed,BUP1_HUMAN,
Q96LB9,reviewed,PGRP3_HUMAN,
Q6P2H3,reviewed,CEP85_HUMAN,
P0CG20,reviewed,PRR35_HUMAN,
P18089,reviewed,ADA2B_HUMAN,
Q7Z309,reviewed,PBIR2_HUMAN,
Q9UN37,reviewed,VPS4A_HUMAN,
O75962,reviewed,TRIO_HUMAN,
Q86T29,reviewed,ZN605_HUMAN,
Q9NR19,reviewed,ACSA_HUMAN,
Q14929,reviewed,ZN169_HUMAN,
Q71RC1,unreviewed,Q71RC1_HUMAN,
Q9UP83,reviewed,COG5_HUMAN,
Q14451,reviewed,GRB7_HUMAN,
Q8N6F1,reviewed,CLD19_HUMAN,
Q8N0W3,reviewed,FCSK_HUMAN,
P17031,reviewed,ZNF26_HUMAN,
Q96LB8,reviewed,PGRP4_HUMAN,
O75131,reviewed,CPNE3_HUMAN,
O14684,reviewed,PTGES_HUMAN,
Q8IUY3,reviewed,GRM2A_HUMAN,
Q9Y421,reviewed,FA32A_HUMAN,
Q9BYP7,reviewed,WNK3_HUMAN,
Q8N1G0,reviewed,ZN687_HUMAN,
P54756,reviewed,EPHA5_HUMAN,
Q9UN36,reviewed,NDRG2_HUMAN,
O95631,reviewed,NET1_HUMAN,
Q13520,reviewed,AQP6_HUMAN,
Q96G23,reviewed,CERS2_HUMAN,
Q8NA61,reviewed,CBY2_HUMAN,
Q8WW24,reviewed,TEKT4_HUMAN,
O14924,reviewed,RGS12_HUMAN,
Q86TA4,reviewed,YB049_HUMAN,
P17036,reviewed,ZNF3_HUMAN,
Q9Y2Y9,reviewed,KLF13_HUMAN,
Q96RJ3,reviewed,TR13C_HUMAN,
Q6KCM7,reviewed,SCMC2_HUMAN,
P15170,reviewed,ERF3A_HUMAN,
P78371,reviewed,TCPB_HUMAN,
Q8WU39,reviewed,MZB1_HUMAN,
Q9BQC6,reviewed,RT63_HUMAN,
Q8N1G1,reviewed,REXO1_HUMAN,
P63220,reviewed,RS21_HUMAN,
Q9BU40,reviewed,CRDL1_HUMAN,
O95630,reviewed,STABP_HUMAN,
Q8TAG9,reviewed,EXOC6_HUMAN,
P02748,reviewed,CO9_HUMAN,
Q8N6F7,reviewed,GCSAM_HUMAN,
O14925,reviewed,TIM23_HUMAN,
Q9UBR4,reviewed,LHX3_HUMAN,
Q8N9A8,reviewed,NEPR1_HUMAN,
Q9Y2Y8,reviewed,PRG3_HUMAN,
P59090,reviewed,TSAS2_HUMAN,
P15173,reviewed,MYOG_HUMAN,
P63121,reviewed,VP113_HUMAN,
P05062,reviewed,ALDOB_HUMAN,
O14686,reviewed,KMT2D_HUMAN,
P18084,reviewed,ITB5_HUMAN,
Q1RN00,reviewed,YC018_HUMAN,
A0A494C086,reviewed,SPD21_HUMAN,
P48643,reviewed,TCPE_HUMAN,
Q9BUP3,reviewed,HTAI2_HUMAN,
O00418,reviewed,EF2K_HUMAN,
P02749,reviewed,APOH_HUMAN,
Q13526,reviewed,PIN1_HUMAN,
Q96G21,reviewed,IMP4_HUMAN,
Q8NDY8,reviewed,TMM52_HUMAN,
Q658P3,reviewed,STEA3_HUMAN,
Q9C029,reviewed,TRIM7_HUMAN,
Q8IVA1,reviewed,PCP2_HUMAN,
O14926,reviewed,FSCN2_HUMAN,
Q9UBR5,reviewed,CKLF_HUMAN,
P59091,reviewed,CU093_HUMAN,
P15172,reviewed,MYOD1_HUMAN,
O14681,reviewed,EI24_HUMAN,
P18085,reviewed,ARF4_HUMAN,
Q9BUP0,reviewed,EFHD1_HUMAN,
P10109,reviewed,ADX_HUMAN,
O43572,reviewed,AKA10_HUMAN,
B1AK53,reviewed,ESPN_HUMAN,
Q6ZVX7,reviewed,FBX50_HUMAN,
P02746,reviewed,C1QB_HUMAN,
Q8WW27,reviewed,ABEC4_HUMAN,
Q86TA1,reviewed,MOB3B_HUMAN,
P17035,reviewed,ZNF28_HUMAN,
Q96RJ0,reviewed,TAAR1_HUMAN,
Q6P2H8,reviewed,TMM53_HUMAN,
Q6X4W1,reviewed,NSMF_HUMAN,
P05060,reviewed,SCG1_HUMAN,
Q15758,reviewed,AAAT_HUMAN,
Q96HU8,reviewed,DIRA2_HUMAN,
Q96P48,reviewed,ARAP1_HUMAN,
Q9H0P7,reviewed,AGIT1_HUMAN,
Q6DJT9,reviewed,PLAG1_HUMAN,
P48645,reviewed,NMU_HUMAN,
Q9BWL3,reviewed,CA043_HUMAN,
Q8N720,reviewed,ZN655_HUMAN,
Q9UJV8,reviewed,PURG_HUMAN,
Q6ZTI0,reviewed,YK032_HUMAN,
P02747,reviewed,C1QC_HUMAN,
Q8NBE8,reviewed,KLH23_HUMAN,
Q96G27,reviewed,WBP1_HUMAN,
O14920,reviewed,IKKB_HUMAN,
Q15759,reviewed,MK11_HUMAN,
Q86WC4,reviewed,OSTM1_HUMAN,
O14683,reviewed,P5I11_HUMAN,
Q07507,reviewed,DERM_HUMAN,
Q9Y426,reviewed,C2CD2_HUMAN,
Q96P47,reviewed,AGAP3_HUMAN,
Q9NYK6,reviewed,EURL_HUMAN,
Q9Y3E2,reviewed,BOLA1_HUMAN,
Q14790,reviewed,CASP8_HUMAN,
Q13642,reviewed,FHL1_HUMAN,
O43570,reviewed,CAH12_HUMAN,
Q9UJV9,reviewed,DDX41_HUMAN,
Q03060,reviewed,CREM_HUMAN,
Q53EL6,reviewed,PDCD4_HUMAN,
O14921,reviewed,RGS13_HUMAN,
Q9BTF0,reviewed,THUM2_HUMAN,
Q96RJ6,reviewed,FER3L_HUMAN,
Q6ZQN7,reviewed,SO4C1_HUMAN,
Q5SV97,reviewed,PERM1_HUMAN,
Q8NEE6,reviewed,FXL13_HUMAN,
O14682,reviewed,ENC1_HUMAN,
Q9NWZ3,reviewed,IRAK4_HUMAN,
Q9NYK5,reviewed,RM39_HUMAN,
Q13643,reviewed,FHL3_HUMAN,
P30040,reviewed,ERP29_HUMAN,
Q6ZTI6,reviewed,RFLA_HUMAN,
P02745,reviewed,C1QA_HUMAN,
Q96G25,reviewed,MED8_HUMAN,
Q8NDY4,reviewed,MDS2_HUMAN,
Q53EL9,reviewed,SEZ6_HUMAN,
Q8N6F8,reviewed,MET27_HUMAN,
Q8NFJ8,reviewed,BHE22_HUMAN,
P17038,reviewed,ZNF43_HUMAN,
P59095,reviewed,STAR6_HUMAN,
P63124,reviewed,VPK04_HUMAN,
P51911,reviewed,CNN1_HUMAN,
Q9BVJ7,reviewed,DUS23_HUMAN,
P05067,reviewed,A4_HUMAN,
Q86WC6,reviewed,PPR27_HUMAN,
Q5TC63,reviewed,GRTP1_HUMAN,
Q8NGT5,reviewed,OR9A2_HUMAN,
Q9Y3E0,reviewed,GOT1B_HUMAN,
Q9H0P0,reviewed,5NT3A_HUMAN,
P30041,reviewed,PRDX6_HUMAN,
Q9NZU0,reviewed,FLRT3_HUMAN,
Q96QF0,reviewed,RAB3I_HUMAN,
O14867,reviewed,BACH1_HUMAN,
Q8NA66,reviewed,CNBD1_HUMAN,
Q8NFJ9,reviewed,BBS1_HUMAN,
P04554,reviewed,PRM2_HUMAN,
P17039,reviewed,ZNF30_HUMAN,
Q9N2K0,reviewed,ENH1_HUMAN,
P50443,reviewed,S26A2_HUMAN,
Q6ZQN5,reviewed,FOXI2_HUMAN,
Q9BVJ6,reviewed,UT14A_HUMAN,
Q8NEE0,reviewed,KLAS1_HUMAN,
Q96P44,reviewed,COLA1_HUMAN,
Q6ZUU3,reviewed,FOXNB_HUMAN,
Q9Y3E1,reviewed,HDGR3_HUMAN,
O95639,reviewed,CPSF4_HUMAN,
Q5SY68,reviewed,S1A7B_HUMAN,
A6NNJ1,reviewed,F90A9_HUMAN,
Q86YI8,reviewed,PHF13_HUMAN,
Q13641,reviewed,TPBG_HUMAN,
Q9UNP4,reviewed,SIAT9_HUMAN,
Q9NZU1,reviewed,FLRT1_HUMAN,
P02743,reviewed,SAMP_HUMAN,
Q8NDY6,reviewed,BHE23_HUMAN,
Q8NFJ6,reviewed,PKR2_HUMAN,
Q9Y2Y1,reviewed,RPC10_HUMAN,
P50440,reviewed,GATM_HUMAN,
Q6VB84,reviewed,FX4L3_HUMAN,
Q8NGT7,reviewed,O2A12_HUMAN,
Q3LHN1,reviewed,KR213_HUMAN,
A6NIY4,reviewed,SPDE5_HUMAN,
P30043,reviewed,BLVRB_HUMAN,
O00411,reviewed,RPOM_HUMAN,
Q6ZVX9,reviewed,PAQR9_HUMAN,
P35398,reviewed,RORA_HUMAN,
Q9Y6E2,reviewed,5MP1_HUMAN,
A6NHC0,reviewed,CAN8_HUMAN,
Q96G28,reviewed,CFA36_HUMAN,
A8MT33,reviewed,SYC1L_HUMAN,
O60347,reviewed,TBC12_HUMAN,
Q9ULR5,reviewed,PAI2B_HUMAN,
Q9Y2Y0,reviewed,AR2BP_HUMAN,
P54284,reviewed,CACB3_HUMAN,
Q6PL18,reviewed,ATAD2_HUMAN,
Q3LHN0,reviewed,KR251_HUMAN,
Q9NYK1,reviewed,TLR7_HUMAN,
Q9Y3E7,reviewed,CHMP3_HUMAN,
P30044,reviewed,PRDX5_HUMAN,
P04003,reviewed,C4BPA_HUMAN,
O00410,reviewed,IPO5_HUMAN,
Q9NZU7,reviewed,CABP1_HUMAN,
P02741,reviewed,CRP_HUMAN,
A6NNP5,reviewed,CC169_HUMAN,
A6NDP7,reviewed,MADL2_HUMAN,
O60346,reviewed,PHLP1_HUMAN,
Q969N2,reviewed,PIGT_HUMAN,
Q8NGT1,reviewed,OR2K2_HUMAN,
Q6ZWB6,reviewed,KCTD8_HUMAN,
P09493,reviewed,TPM1_HUMAN,
Q9H2W6,reviewed,RM46_HUMAN,
Q8N729,reviewed,NPW_HUMAN,
Q9UJV3,reviewed,TRIM1_HUMAN,
O14863,reviewed,ZNT4_HUMAN,
Q9Y6E0,reviewed,STK24_HUMAN,
Q8NDY3,reviewed,ARHL1_HUMAN,
Q9C026,reviewed,TRIM9_HUMAN,
Q8NFJ5,reviewed,RAI3_HUMAN,
Q9Y2Y6,reviewed,TMM98_HUMAN,
Q53HI1,reviewed,UNC50_HUMAN,
Q5JWF8,reviewed,ACL10_HUMAN,
Q8IY18,reviewed,SMC5_HUMAN,
Q8NCY6,reviewed,MSD4_HUMAN,
Q9BXY8,reviewed,BEX2_HUMAN,
Q8NGT0,reviewed,O13C9_HUMAN,
Q9NWZ5,reviewed,UCKL1_HUMAN,
Q3LHN2,reviewed,KR192_HUMAN,
Q9Y3E5,reviewed,PTH2_HUMAN,
Q8TEB9,reviewed,RHBL4_HUMAN,
P30046,reviewed,DOPD_HUMAN,
P04001,reviewed,OPSG_HUMAN,
Q9NZU5,reviewed,LMCD1_HUMAN,
O14862,reviewed,AIM2_HUMAN,
Q6PIU1,reviewed,KCNV1_HUMAN,
Q9Y6E7,reviewed,SIR4_HUMAN,
P51812,reviewed,KS6A3_HUMAN,
Q969N4,reviewed,TAAR8_HUMAN,
Q9ULR0,reviewed,ISY1_HUMAN,
P04553,reviewed,HSP1_HUMAN,
P08123,reviewed,CO1A2_HUMAN,
Q6UWV6,reviewed,ENPP7_HUMAN,
Q02750,reviewed,MP2K1_HUMAN,
P42685,reviewed,FRK_HUMAN,
P13667,reviewed,PDIA4_HUMAN,
H3BU77,reviewed,CC179_HUMAN,
Q5W0Z9,reviewed,ZDH20_HUMAN,
P30047,reviewed,GFRP_HUMAN,
P04000,reviewed,OPSR_HUMAN,
P11844,reviewed,CRGA_HUMAN,
Q9UNP9,reviewed,PPIE_HUMAN,
Q6PIU2,reviewed,NCEH1_HUMAN,
O75506,reviewed,HSBP1_HUMAN,
P51813,reviewed,BMX_HUMAN,
Q2M3W8,reviewed,ZN181_HUMAN,
O60343,reviewed,TBCD4_HUMAN,
Q9Y2Y4,reviewed,ZBT32_HUMAN,
O95259,reviewed,KCNH1_HUMAN,
Q3C1V1,reviewed,CK091_HUMAN,
Q6UWV7,reviewed,SHL2A_HUMAN,
Q8NGT2,reviewed,O13J1_HUMAN,
P42684,reviewed,ABL2_HUMAN,
Q04941,reviewed,PLP2_HUMAN,
P17538,reviewed,CTRB1_HUMAN,
Q8TEB7,reviewed,RN128_HUMAN,
Q5JVX7,reviewed,CA141_HUMAN,
P30048,reviewed,PRDX3_HUMAN,
Q96QF7,reviewed,GCNA_HUMAN,
P51810,reviewed,GP143_HUMAN,
Q96JA4,reviewed,M4A14_HUMAN,
Q92843,reviewed,B2CL2_HUMAN,
O95258,reviewed,UCP5_HUMAN,
Q3C1V0,reviewed,M4A18_HUMAN,
B2RD01,reviewed,CENP1_HUMAN,
A0A0C4DH59,reviewed,TVB54_HUMAN,
A8MVJ9,reviewed,HPF1L_HUMAN,
Q9NWZ8,reviewed,GEMI8_HUMAN,
P08069,reviewed,IGF1R_HUMAN,
P09497,reviewed,CLCB_HUMAN,
Q9H2W2,reviewed,MIXL1_HUMAN,
P30049,reviewed,ATPD_HUMAN,
P0DPH9,reviewed,CX05B_HUMAN,
Q4VCS5,reviewed,AMOT_HUMAN,
Q6XLA1,reviewed,CSC2A_HUMAN,
O00267,reviewed,SPT5H_HUMAN,
P43378,reviewed,PTN9_HUMAN,
Q9NQ94,reviewed,A1CF_HUMAN,
P51811,reviewed,XK_HUMAN,
O60341,reviewed,KDM1A_HUMAN,
Q9ULR3,reviewed,PPM1H_HUMAN,
Q3B7T3,reviewed,BEAN1_HUMAN,
Q8N3A8,reviewed,PARP8_HUMAN,
Q8IWU6,reviewed,SULF1_HUMAN,
S4R3Y5,reviewed,HMN11_HUMAN,
Q9BXY4,reviewed,RSPO3_HUMAN,
Q8NEE8,reviewed,TTC16_HUMAN,
O15269,reviewed,SPTC1_HUMAN,
H3BQW9,reviewed,F229A_HUMAN,
P09496,reviewed,CLCA_HUMAN,
A2RUS2,reviewed,DEND3_HUMAN,
P0DPH8,reviewed,TBA3D_HUMAN,
O00264,reviewed,PGRC1_HUMAN,
O75503,reviewed,CLN5_HUMAN,
Q6ZNQ3,reviewed,LRC69_HUMAN,
P51816,reviewed,AFF2_HUMAN,
Q96D98,reviewed,EID2B_HUMAN,
A0A075B6P5,reviewed,KV228_HUMAN,
Q49MG5,reviewed,MAP9_HUMAN,
Q8IWU5,reviewed,SULF2_HUMAN,
Q92841,reviewed,DDX17_HUMAN,
Q9BXY5,reviewed,CAYP2_HUMAN,
Q6UWV2,reviewed,MPZL3_HUMAN,
Q96L08,reviewed,SUSD3_HUMAN,
P42681,reviewed,TXK_HUMAN,
O60294,reviewed,TYW4_HUMAN,
P17535,reviewed,JUND_HUMAN,
Q15654,reviewed,TRIP6_HUMAN,
S4R3C0,unreviewed,S4R3C0_HUMAN,
C9JI98,reviewed,TM238_HUMAN,
A0A286YFG1,reviewed,SCGR8_HUMAN,
P04004,reviewed,VTNC_HUMAN,
Q2VIR3,reviewed,IF2GL_HUMAN,
Q8NE65,reviewed,ZN738_HUMAN,
A6NFT4,reviewed,CFA73_HUMAN,
P51817,reviewed,PRKX_HUMAN,
P51148,reviewed,RAB5C_HUMAN,
Q3B7T1,reviewed,EDRF1_HUMAN,
E9PIF3,reviewed,NPIA2_HUMAN,
B6SEH9,reviewed,ERVV2_HUMAN,
Q04637,reviewed,IF4G1_HUMAN,
Q8IWU4,reviewed,ZNT8_HUMAN,
Q96JA3,reviewed,PKHA8_HUMAN,
Q5JWF2,reviewed,GNAS1_HUMAN,
H3BUK9,reviewed,POTB2_HUMAN,
P80365,reviewed,DHI2_HUMAN,
Q06432,reviewed,CCG1_HUMAN,
Q9BRY0,reviewed,S39A3_HUMAN,
Q8IYU4,reviewed,UBQLN_HUMAN,
P42680,reviewed,TEC_HUMAN,
Q15653,reviewed,IKBB_HUMAN,
Q9H2W1,reviewed,M4A6A_HUMAN,
Q6ZMM2,reviewed,ATL5_HUMAN,
Q8N4M1,reviewed,CTL3_HUMAN,
Q8N910,reviewed,CO056_HUMAN,
Q9NXP7,reviewed,GIN1_HUMAN,
P51814,reviewed,ZNF41_HUMAN,
Q8IX18,reviewed,DHX40_HUMAN,
Q8N2C9,reviewed,UMAS1_HUMAN,
A8K0Z3,reviewed,WASH1_HUMAN,
P51149,reviewed,RAB7A_HUMAN,
B6SEH8,reviewed,ERVV1_HUMAN,
Q92847,reviewed,GHSR_HUMAN,
P38606,reviewed,VATA_HUMAN,
Q8NGT9,reviewed,OR2A1_HUMAN,
Q71RS6,reviewed,NCKX5_HUMAN,
O60296,reviewed,TRAK2_HUMAN,
Q15652,reviewed,JHD2C_HUMAN,
Q14050,reviewed,CO9A3_HUMAN,
Q14CX7,reviewed,NAA25_HUMAN,
P39019,reviewed,RS19_HUMAN,
Q9H6N6,reviewed,MYH16_HUMAN,
Q9NQ90,reviewed,ANO2_HUMAN,
P51815,reviewed,ZN75D_HUMAN,
Q8IX19,reviewed,MCEM1_HUMAN,
Q8IWU2,reviewed,LMTK2_HUMAN,
Q96JA1,reviewed,LRIG1_HUMAN,
Q9BXY0,reviewed,MAK16_HUMAN,
O60291,reviewed,MGRN1_HUMAN,
Q15651,reviewed,HMGN3_HUMAN,
Q8TEB1,reviewed,DCA11_HUMAN,
Q08AN1,reviewed,ZN616_HUMAN,
Q8TC59,reviewed,PIWL2_HUMAN,
Q96MZ0,reviewed,GD1L1_HUMAN,
Q8N912,reviewed,NRAC_HUMAN,
Q6P280,reviewed,ZN529_HUMAN,
Q5TGJ6,reviewed,HDGL1_HUMAN,
Q9UFN0,reviewed,NPS3A_HUMAN,
Q92845,reviewed,KIFA3_HUMAN,
Q86YW7,reviewed,GPHB5_HUMAN,
P0DMS9,reviewed,TMIG3_HUMAN,
O60290,reviewed,ZN862_HUMAN,
Q15650,reviewed,TRIP4_HUMAN,
Q14CX5,reviewed,MF13A_HUMAN,
Q9NQ92,reviewed,COPRS_HUMAN,
Q8TDL5,reviewed,BPIB1_HUMAN,
P10696,reviewed,PPBN_HUMAN,
Q6PML9,reviewed,ZNT9_HUMAN,
Q92844,reviewed,TANK_HUMAN,
Q9H9L3,reviewed,I20L2_HUMAN,
O95251,reviewed,KAT7_HUMAN,
Q3C1V9,reviewed,YK041_HUMAN,
P0DMS8,reviewed,AA3R_HUMAN,
Q8N335,reviewed,GPD1L_HUMAN,
Q96L03,reviewed,SPT17_HUMAN,
O60293,reviewed,ZC3H1_HUMAN,
P00751,reviewed,CFAB_HUMAN,
Q9H237,reviewed,PORCN_HUMAN,
Q7L273,reviewed,KCTD9_HUMAN,
Q96D96,reviewed,HVCN1_HUMAN,
Q9BQ31,reviewed,KCNS3_HUMAN,
Q9H9L4,reviewed,KANL2_HUMAN,
Q3C1V8,reviewed,BSH_HUMAN,
Q86YW5,reviewed,TRML1_HUMAN,
Q8WV83,reviewed,S35F5_HUMAN,
P40967,reviewed,PMEL_HUMAN,
Q8N336,reviewed,ELMD1_HUMAN,
P54289,reviewed,CA2D1_HUMAN,
O15260,reviewed,SURF4_HUMAN,
Q5T3I0,reviewed,GPTC4_HUMAN,
O60292,reviewed,SI1L3_HUMAN,
Q96SL8,reviewed,FIZ1_HUMAN,
P00750,reviewed,TPA_HUMAN,
Q6AZZ1,reviewed,TRI68_HUMAN,
Q8NE63,reviewed,HIPK4_HUMAN,
Q99622,reviewed,C10_HUMAN,
Q8IX15,reviewed,HOMEZ_HUMAN,
Q5RL73,reviewed,RBM48_HUMAN,
Q96NN9,reviewed,AIFM3_HUMAN,
P08621,reviewed,RU17_HUMAN,
Q86W74,reviewed,ANR46_HUMAN,
Q8IYU2,reviewed,HACE1_HUMAN,
P18124,reviewed,RL7_HUMAN,
Q14055,reviewed,CO9A2_HUMAN,
Q8N4M7,reviewed,CJ126_HUMAN,
P27169,reviewed,PON1_HUMAN,
Q8NE62,reviewed,CHDH_HUMAN,
Q96MZ4,reviewed,F218A_HUMAN,
Q99623,reviewed,PHB2_HUMAN,
Q8N2C7,reviewed,UNC80_HUMAN,
P34810,reviewed,CD68_HUMAN,
P07996,reviewed,TSP1_HUMAN,
Q6NUP7,reviewed,PP4R4_HUMAN,
P08620,reviewed,FGF4_HUMAN,
Q8IY17,reviewed,PLPL6_HUMAN,
Q75N90,reviewed,FBN3_HUMAN,
Q9Y487,reviewed,VPP2_HUMAN,
Q8WVD3,reviewed,RN138_HUMAN,
P62308,reviewed,RUXG_HUMAN,
P04150,reviewed,GCR_HUMAN,
P0DPH7,reviewed,TBA3C_HUMAN,
Q8TC56,reviewed,GAR3_HUMAN,
Q9Y2I9,reviewed,TBC30_HUMAN,
P50876,reviewed,R144A_HUMAN,
Q8N488,reviewed,RYBP_HUMAN,
O75899,reviewed,GABR2_HUMAN,
Q9H9L7,reviewed,AKIR1_HUMAN,
O95255,reviewed,MRP6_HUMAN,
Q86YW0,reviewed,PLCZ1_HUMAN,
O15263,reviewed,DFB4A_HUMAN,
Q9Y484,reviewed,WIPI4_HUMAN,
O00341,reviewed,EAA5_HUMAN,
A0A0G2JN01,unreviewed,A0A0G2JN01_HUMAN,
Q9UGH3,reviewed,S23A2_HUMAN,
Q8TC57,reviewed,M1AP_HUMAN,
Q9Y2I8,reviewed,WDR37_HUMAN,
O75509,reviewed,TNR21_HUMAN,
Q8WYR4,reviewed,RSPH1_HUMAN,
P0C091,reviewed,FREM3_HUMAN,
Q9HAC8,reviewed,UBTD1_HUMAN,
P78536,reviewed,ADA17_HUMAN,
P07148,reviewed,FABPL_HUMAN,
Q9NQZ5,reviewed,STAR7_HUMAN,
A0A0C4DH55,reviewed,KVD07_HUMAN,
O15264,reviewed,MK13_HUMAN,
Q9Y485,reviewed,DMXL1_HUMAN,
Q96SL4,reviewed,GPX7_HUMAN,
Q9HBD1,reviewed,RC3H2_HUMAN,
Q6ZVH6,reviewed,YK004_HUMAN,
P57058,reviewed,HUNK_HUMAN,
Q8N6V4,reviewed,CJ053_HUMAN,
Q99626,reviewed,CDX2_HUMAN,
O75508,reviewed,CLD11_HUMAN,
Q08ER8,reviewed,ZN543_HUMAN,
Q9UQ26,reviewed,RIMS2_HUMAN,
Q86XM0,reviewed,CTSRD_HUMAN,
Q9Y4B4,reviewed,ARIP4_HUMAN,
P78537,reviewed,BL1S1_HUMAN,
Q9NQZ6,reviewed,ZC4H2_HUMAN,
O95257,reviewed,GA45G_HUMAN,
O14581,reviewed,OR7AH_HUMAN,
O15265,reviewed,ATX7_HUMAN,
Q5SRR4,reviewed,LY65C_HUMAN,
O60299,reviewed,LZTS3_HUMAN,
Q9H478,reviewed,KCQ1D_HUMAN,
Q6ZVH7,reviewed,ESPNL_HUMAN,
P04155,reviewed,TFF1_HUMAN,
P57059,reviewed,SIK1_HUMAN,
Q6ZR08,reviewed,DYH12_HUMAN,
Q9H239,reviewed,MMP28_HUMAN,
Q99627,reviewed,CSN8_HUMAN,
O00268,reviewed,TAF4_HUMAN,
Q8IX12,reviewed,CCAR1_HUMAN,
Q8N2C3,reviewed,DEPD4_HUMAN,
Q8WWV6,reviewed,FCAMR_HUMAN,
P07992,reviewed,ERCC1_HUMAN,
Q86WS3,reviewed,OOSP2_HUMAN,
Q6UXU0,reviewed,YS002_HUMAN,
Q9Y4B5,reviewed,MTCL1_HUMAN,
Q5VTL8,reviewed,PR38B_HUMAN,
Q8IWU9,reviewed,TPH2_HUMAN,
